Country,Sex,Age_Category,Year,Predicted_Rate
Thailand,Male,Adults,2029,0.690181818
Thailand,Male,Children,2025,0.962890909
Thailand,Male,Children,2026,0.989872727
Thailand,Male,Children,2027,1.016854545
Thailand,Male,Children,2028,1.043836364
Thailand,Male,Children,2029,1.070818182
Timor-Leste,Female,Youth,2025,3.304018182
Timor-Leste,Female,Youth,2026,2.086945455
Timor-Leste,Female,Youth,2027,0.869872727
Timor-Leste,Female,Youth,2028,-0.3472
Timor-Leste,Female,Youth,2029,-1.564272727
Timor-Leste,Female,Adults,2025,1.079490909
Timor-Leste,Female,Adults,2026,0.8403
Timor-Leste,Female,Adults,2027,0.601109091
Timor-Leste,Female,Adults,2028,0.361918182
Timor-Leste,Female,Adults,2029,0.122727273
Timor-Leste,Female,Children,2025,1.448927273
Timor-Leste,Female,Children,2026,1.000490909
Timor-Leste,Female,Children,2027,0.552054545
Timor-Leste,Female,Children,2028,0.103618182
Timor-Leste,Female,Children,2029,-0.344818182
Timor-Leste,Male,Youth,2025,0.6162
Timor-Leste,Male,Youth,2026,-0.308236364
Timor-Leste,Male,Youth,2027,-1.232672727
Timor-Leste,Male,Youth,2028,-2.157109091
Timor-Leste,Male,Youth,2029,-3.081545455
Timor-Leste,Male,Adults,2025,1.077345455
Timor-Leste,Male,Adults,2026,1.027963636
Timor-Leste,Male,Adults,2027,0.978581818
Timor-Leste,Male,Adults,2028,0.9292
Timor-Leste,Male,Adults,2029,0.879818182
Timor-Leste,Male,Children,2025,0.982381818
Timor-Leste,Male,Children,2026,0.753627273
Timor-Leste,Male,Children,2027,0.524872727
Timor-Leste,Male,Children,2028,0.296118182
Timor-Leste,Male,Children,2029,0.067363636
Togo,Female,Youth,2025,8.368109091
Togo,Female,Youth,2026,8.659718182
Togo,Female,Youth,2027,8.951327273
Togo,Female,Youth,2028,9.242936364
Togo,Female,Youth,2029,9.534545455
Togo,Female,Adults,2025,2.335018182
Togo,Female,Adults,2026,2.422081818
Togo,Female,Adults,2027,2.509145455
Togo,Female,Adults,2028,2.596209091
Togo,Female,Adults,2029,2.683272727
Togo,Female,Children,2025,3.271818182
Togo,Female,Children,2026,3.386727273
Togo,Female,Children,2027,3.501636364
Togo,Female,Children,2028,3.616545455
Togo,Female,Children,2029,3.731454545
Togo,Male,Youth,2025,15.3178
Togo,Male,Youth,2026,16.12205455
Togo,Male,Youth,2027,16.92630909
Togo,Male,Youth,2028,17.73056364
Togo,Male,Youth,2029,18.53481818
Togo,Male,Adults,2025,4.334781818
Togo,Male,Adults,2026,4.473881818
Togo,Male,Adults,2027,4.612981818
Togo,Male,Adults,2028,4.752081818
Togo,Male,Adults,2029,4.891181818
Togo,Male,Children,2025,5.614636364
Togo,Male,Children,2026,5.828818182
Togo,Male,Children,2027,6.043
Togo,Male,Children,2028,6.257181818
Togo,Male,Children,2029,6.471363636
Tonga,Female,Youth,2025,11.505
Tonga,Female,Youth,2026,11.57854545
Tonga,Female,Youth,2027,11.65209091
Tonga,Female,Youth,2028,11.72563636
Tonga,Female,Youth,2029,11.79918182
Tonga,Female,Adults,2025,1.764345455
Tonga,Female,Adults,2026,1.789781818
Tonga,Female,Adults,2027,1.815218182
Tonga,Female,Adults,2028,1.840654545
Tonga,Female,Adults,2029,1.866090909
Tonga,Female,Children,2025,3.150945455
Tonga,Female,Children,2026,3.176527273
Tonga,Female,Children,2027,3.202109091
Tonga,Female,Children,2028,3.227690909
Tonga,Female,Children,2029,3.253272727
Tonga,Male,Youth,2025,4.709890909
Tonga,Male,Youth,2026,4.878236364
Tonga,Male,Youth,2027,5.046581818
Tonga,Male,Youth,2028,5.214927273
Tonga,Male,Youth,2029,5.383272727
Tonga,Male,Adults,2025,1.509363636
Tonga,Male,Adults,2026,1.543545455
Tonga,Male,Adults,2027,1.577727273
Tonga,Male,Adults,2028,1.611909091
Tonga,Male,Adults,2029,1.646090909
Tonga,Male,Children,2025,2.025145455
Tonga,Male,Children,2026,2.080290909
Tonga,Male,Children,2027,2.135436364
Tonga,Male,Children,2028,2.190581818
Tonga,Male,Children,2029,2.245727273
Trinidad and Tobago,Female,Youth,2025,15.18856364
Trinidad and Tobago,Female,Youth,2026,15.88426364
Trinidad and Tobago,Female,Youth,2027,16.57996364
Trinidad and Tobago,Female,Youth,2028,17.27566364
Trinidad and Tobago,Female,Youth,2029,17.97136364
Trinidad and Tobago,Female,Adults,2025,3.944218182
Trinidad and Tobago,Female,Adults,2026,4.080981818
Trinidad and Tobago,Female,Adults,2027,4.217745455
Trinidad and Tobago,Female,Adults,2028,4.354509091
Trinidad and Tobago,Female,Adults,2029,4.491272727
Trinidad and Tobago,Female,Children,2025,5.049363636
Trinidad and Tobago,Female,Children,2026,5.231636364
Trinidad and Tobago,Female,Children,2027,5.413909091
Trinidad and Tobago,Female,Children,2028,5.596181818
Trinidad and Tobago,Female,Children,2029,5.778454545
Trinidad and Tobago,Male,Youth,2025,11.43558182
Trinidad and Tobago,Male,Youth,2026,11.92061818
Trinidad and Tobago,Male,Youth,2027,12.40565455
Trinidad and Tobago,Male,Youth,2028,12.89069091
Trinidad and Tobago,Male,Youth,2029,13.37572727
Trinidad and Tobago,Male,Adults,2025,2.582018182
Trinidad and Tobago,Male,Adults,2026,2.618990909
Trinidad and Tobago,Male,Adults,2027,2.655963636
Trinidad and Tobago,Male,Adults,2028,2.692936364
Trinidad and Tobago,Male,Adults,2029,2.729909091
Trinidad and Tobago,Male,Children,2025,3.511072727
Trinidad and Tobago,Male,Children,2026,3.586781818
Trinidad and Tobago,Male,Children,2027,3.662490909
Trinidad and Tobago,Male,Children,2028,3.7382
Trinidad and Tobago,Male,Children,2029,3.813909091
Tunisia,Female,Youth,2025,42.003
Tunisia,Female,Youth,2026,42.38004545
Tunisia,Female,Youth,2027,42.75709091
Tunisia,Female,Youth,2028,43.13413636
Tunisia,Female,Youth,2029,43.51118182
Tunisia,Female,Adults,2025,26.29534545
Tunisia,Female,Adults,2026,26.97014545
Tunisia,Female,Adults,2027,27.64494545
Tunisia,Female,Adults,2028,28.31974545
Tunisia,Female,Adults,2029,28.99454545
Tunisia,Female,Children,2025,27.88741818
Tunisia,Female,Children,2026,28.4397
Tunisia,Female,Children,2027,28.99198182
Tunisia,Female,Children,2028,29.54426364
Tunisia,Female,Children,2029,30.09654545
Tunisia,Male,Youth,2025,42.75718182
Tunisia,Male,Youth,2026,43.5755
Tunisia,Male,Youth,2027,44.39381818
Tunisia,Male,Youth,2028,45.21213636
Tunisia,Male,Youth,2029,46.03045455
Tunisia,Male,Adults,2025,12.38536364
Tunisia,Male,Adults,2026,12.72940909
Tunisia,Male,Adults,2027,13.07345455
Tunisia,Male,Adults,2028,13.4175
Tunisia,Male,Adults,2029,13.76154545
Tunisia,Male,Children,2025,15.33909091
Tunisia,Male,Children,2026,15.65440909
Tunisia,Male,Children,2027,15.96972727
Tunisia,Male,Children,2028,16.28504545
Tunisia,Male,Children,2029,16.60036364
Turkmenistan,Female,Youth,2025,6.253181818
Turkmenistan,Female,Youth,2026,6.320272727
Turkmenistan,Female,Youth,2027,6.387363636
Turkmenistan,Female,Youth,2028,6.454454545
Turkmenistan,Female,Youth,2029,6.521545455
Turkmenistan,Female,Adults,2025,2.068272727
Turkmenistan,Female,Adults,2026,2.0995
Turkmenistan,Female,Adults,2027,2.130727273
Turkmenistan,Female,Adults,2028,2.161954545
Turkmenistan,Female,Adults,2029,2.193181818
Turkmenistan,Female,Children,2025,2.654109091
Turkmenistan,Female,Children,2026,2.670309091
Turkmenistan,Female,Children,2027,2.686509091
Turkmenistan,Female,Children,2028,2.702709091
Turkmenistan,Female,Children,2029,2.718909091
Turkmenistan,Male,Youth,2025,13.97074545
Turkmenistan,Male,Youth,2026,14.02730909
Turkmenistan,Male,Youth,2027,14.08387273
Turkmenistan,Male,Youth,2028,14.14043636
Turkmenistan,Male,Youth,2029,14.197
Turkmenistan,Male,Adults,2025,5.239763636
Turkmenistan,Male,Adults,2026,5.319936364
Turkmenistan,Male,Adults,2027,5.400109091
Turkmenistan,Male,Adults,2028,5.480281818
Turkmenistan,Male,Adults,2029,5.560454545
Turkmenistan,Male,Children,2025,6.173036364
Turkmenistan,Male,Children,2026,6.215209091
Turkmenistan,Male,Children,2027,6.257381818
Turkmenistan,Male,Children,2028,6.299554545
Turkmenistan,Male,Children,2029,6.341727273
Turkey,Female,Youth,2025,27.50076364
Turkey,Female,Youth,2026,27.91657273
Turkey,Female,Youth,2027,28.33238182
Turkey,Female,Youth,2028,28.74819091
Turkey,Female,Youth,2029,29.164
Turkey,Female,Adults,2025,11.41665455
Turkey,Female,Adults,2026,11.46985455
Turkey,Female,Adults,2027,11.52305455
Turkey,Female,Adults,2028,11.57625455
Turkey,Female,Adults,2029,11.62945455
Turkey,Female,Children,2025,14.02105455
Turkey,Female,Children,2026,14.07760909
Turkey,Female,Children,2027,14.13416364
Turkey,Female,Children,2028,14.19071818
Turkey,Female,Children,2029,14.24727273
Turkey,Male,Youth,2025,17.39421818
Turkey,Male,Youth,2026,17.35511818
Turkey,Male,Youth,2027,17.31601818
Turkey,Male,Youth,2028,17.27691818
Turkey,Male,Youth,2029,17.23781818
Turkey,Male,Adults,2025,8.222709091
Turkey,Male,Adults,2026,8.222327273
Turkey,Male,Adults,2027,8.221945455
Turkey,Male,Adults,2028,8.221563636
Turkey,Male,Adults,2029,8.221181818
Turkey,Male,Children,2025,9.598763636
Turkey,Male,Children,2026,9.5678
Turkey,Male,Children,2027,9.536836364
Turkey,Male,Children,2028,9.505872727
Turkey,Male,Children,2029,9.474909091
Uganda,Female,Youth,2025,6.343218182
Uganda,Female,Youth,2026,6.477890909
Uganda,Female,Youth,2027,6.612563636
Uganda,Female,Youth,2028,6.747236364
Uganda,Female,Youth,2029,6.881909091
Uganda,Female,Adults,2025,2.661290909
Uganda,Female,Adults,2026,2.637172727
Uganda,Female,Adults,2027,2.613054545
Uganda,Female,Adults,2028,2.588936364
Uganda,Female,Adults,2029,2.564818182
Uganda,Female,Children,2025,3.752927273
Uganda,Female,Children,2026,3.768854545
Uganda,Female,Children,2027,3.784781818
Uganda,Female,Children,2028,3.800709091
Uganda,Female,Children,2029,3.816636364
Uganda,Male,Youth,2025,3.865636364
Uganda,Male,Youth,2026,3.832636364
Uganda,Male,Youth,2027,3.799636364
Uganda,Male,Youth,2028,3.766636364
Uganda,Male,Youth,2029,3.733636364
Uganda,Male,Adults,2025,2.153272727
Uganda,Male,Adults,2026,2.194363636
Uganda,Male,Adults,2027,2.235454545
Uganda,Male,Adults,2028,2.276545455
Uganda,Male,Adults,2029,2.317636364
Uganda,Male,Children,2025,2.660072727
Uganda,Male,Children,2026,2.669827273
Uganda,Male,Children,2027,2.679581818
Uganda,Male,Children,2028,2.689336364
Uganda,Male,Children,2029,2.699090909
United Arab Emirates,Female,Youth,2025,22.21754545
United Arab Emirates,Female,Youth,2026,23.36159091
United Arab Emirates,Female,Youth,2027,24.50563636
United Arab Emirates,Female,Youth,2028,25.64968182
United Arab Emirates,Female,Youth,2029,26.79372727
United Arab Emirates,Female,Adults,2025,5.934818182
United Arab Emirates,Female,Adults,2026,6.095454545
United Arab Emirates,Female,Adults,2027,6.256090909
United Arab Emirates,Female,Adults,2028,6.416727273
United Arab Emirates,Female,Adults,2029,6.577363636
United Arab Emirates,Female,Children,2025,7.051727273
United Arab Emirates,Female,Children,2026,7.237045455
United Arab Emirates,Female,Children,2027,7.422363636
United Arab Emirates,Female,Children,2028,7.607681818
United Arab Emirates,Female,Children,2029,7.793
United Arab Emirates,Male,Youth,2025,8.884745455
United Arab Emirates,Male,Youth,2026,9.292354545
United Arab Emirates,Male,Youth,2027,9.699963636
United Arab Emirates,Male,Youth,2028,10.10757273
United Arab Emirates,Male,Youth,2029,10.51518182
United Arab Emirates,Male,Adults,2025,2.397018182
United Arab Emirates,Male,Adults,2026,2.552536364
United Arab Emirates,Male,Adults,2027,2.708054545
United Arab Emirates,Male,Adults,2028,2.863572727
United Arab Emirates,Male,Adults,2029,3.019090909
United Arab Emirates,Male,Children,2025,2.683872727
United Arab Emirates,Male,Children,2026,2.814927273
United Arab Emirates,Male,Children,2027,2.945981818
United Arab Emirates,Male,Children,2028,3.077036364
United Arab Emirates,Male,Children,2029,3.208090909
United Kingdom,Female,Youth,2025,8.708290909
United Kingdom,Female,Youth,2026,8.350036364
United Kingdom,Female,Youth,2027,7.991781818
United Kingdom,Female,Youth,2028,7.633527273
United Kingdom,Female,Youth,2029,7.275272727
United Kingdom,Female,Adults,2025,3.127945455
United Kingdom,Female,Adults,2026,3.079390909
United Kingdom,Female,Adults,2027,3.030836364
United Kingdom,Female,Adults,2028,2.982281818
United Kingdom,Female,Adults,2029,2.933727273
United Kingdom,Female,Children,2025,3.756618182
United Kingdom,Female,Children,2026,3.6481
United Kingdom,Female,Children,2027,3.539581818
United Kingdom,Female,Children,2028,3.431063636
United Kingdom,Female,Children,2029,3.322545455
United Kingdom,Male,Youth,2025,13.47212727
United Kingdom,Male,Youth,2026,13.28748182
United Kingdom,Male,Youth,2027,13.10283636
United Kingdom,Male,Youth,2028,12.91819091
United Kingdom,Male,Youth,2029,12.73354545
United Kingdom,Male,Adults,2025,2.9758
United Kingdom,Male,Adults,2026,2.915236364
United Kingdom,Male,Adults,2027,2.854672727
United Kingdom,Male,Adults,2028,2.794109091
United Kingdom,Male,Adults,2029,2.733545455
United Kingdom,Male,Children,2025,4.147545455
United Kingdom,Male,Children,2026,4.044545455
United Kingdom,Male,Children,2027,3.941545455
United Kingdom,Male,Children,2028,3.838545455
United Kingdom,Male,Children,2029,3.735545455
United States,Female,Youth,2025,7.371672727
United States,Female,Youth,2026,7.074890909
United States,Female,Youth,2027,6.778109091
United States,Female,Youth,2028,6.481327273
United States,Female,Youth,2029,6.184545455
United States,Female,Adults,2025,3.344818182
United States,Female,Adults,2026,3.229818182
United States,Female,Adults,2027,3.114818182
United States,Female,Adults,2028,2.999818182
United States,Female,Adults,2029,2.884818182
United States,Female,Children,2025,3.883854545
United States,Female,Children,2026,3.740890909
United States,Female,Children,2027,3.597927273
United States,Female,Children,2028,3.454963636
United States,Female,Children,2029,3.312
United States,Male,Youth,2025,8.747454545
United States,Male,Youth,2026,8.375363636
United States,Male,Youth,2027,8.003272727
United States,Male,Youth,2028,7.631181818
United States,Male,Youth,2029,7.259090909
United States,Male,Adults,2025,3.396672727
United States,Male,Adults,2026,3.301936364
United States,Male,Adults,2027,3.2072
United States,Male,Adults,2028,3.112463636
United States,Male,Adults,2029,3.017727273
United States,Male,Children,2025,4.043872727
United States,Male,Children,2026,3.907745455
United States,Male,Children,2027,3.771618182
United States,Male,Children,2028,3.635490909
United States,Male,Children,2029,3.499363636
United States Virgin Islands,Female,Youth,2025,37.41247273
United States Virgin Islands,Female,Youth,2026,37.48526364
United States Virgin Islands,Female,Youth,2027,37.55805455
United States Virgin Islands,Female,Youth,2028,37.63084545
United States Virgin Islands,Female,Youth,2029,37.70363636
United States Virgin Islands,Female,Adults,2025,13.07656364
United States Virgin Islands,Female,Adults,2026,13.15385455
United States Virgin Islands,Female,Adults,2027,13.23114545
United States Virgin Islands,Female,Adults,2028,13.30843636
United States Virgin Islands,Female,Adults,2029,13.38572727
United States Virgin Islands,Female,Children,2025,14.07830909
United States Virgin Islands,Female,Children,2026,14.13039091
United States Virgin Islands,Female,Children,2027,14.18247273
United States Virgin Islands,Female,Children,2028,14.23455455
United States Virgin Islands,Female,Children,2029,14.28663636
United States Virgin Islands,Male,Youth,2025,25.75572727
United States Virgin Islands,Male,Youth,2026,25.92877273
United States Virgin Islands,Male,Youth,2027,26.10181818
United States Virgin Islands,Male,Youth,2028,26.27486364
United States Virgin Islands,Male,Youth,2029,26.44790909
United States Virgin Islands,Male,Adults,2025,10.37614545
United States Virgin Islands,Male,Adults,2026,10.39856364
United States Virgin Islands,Male,Adults,2027,10.42098182
United States Virgin Islands,Male,Adults,2028,10.4434
United States Virgin Islands,Male,Adults,2029,10.46581818
United States Virgin Islands,Male,Children,2025,12.05116364
United States Virgin Islands,Male,Children,2026,12.1036
United States Virgin Islands,Male,Children,2027,12.15603636
United States Virgin Islands,Male,Children,2028,12.20847273
United States Virgin Islands,Male,Children,2029,12.26090909
Uruguay,Female,Youth,2025,32.54643636
Uruguay,Female,Youth,2026,32.95546364
Uruguay,Female,Youth,2027,33.36449091
Uruguay,Female,Youth,2028,33.77351818
Uruguay,Female,Youth,2029,34.18254545
Uruguay,Female,Adults,2025,7.735327273
Uruguay,Female,Adults,2026,7.886381818
Uruguay,Female,Adults,2027,8.037436364
Uruguay,Female,Adults,2028,8.188490909
Uruguay,Female,Adults,2029,8.339545455
Uruguay,Female,Children,2025,10.59247273
Uruguay,Female,Children,2026,10.71762727
Uruguay,Female,Children,2027,10.84278182
Uruguay,Female,Children,2028,10.96793636
Uruguay,Female,Children,2029,11.09309091
Uruguay,Male,Youth,2025,28.2298
Uruguay,Male,Youth,2026,29.03550909
Uruguay,Male,Youth,2027,29.84121818
Uruguay,Male,Youth,2028,30.64692727
Uruguay,Male,Youth,2029,31.45263636
Uruguay,Male,Adults,2025,5.191763636
Uruguay,Male,Adults,2026,5.347845455
Uruguay,Male,Adults,2027,5.503927273
Uruguay,Male,Adults,2028,5.660009091
Uruguay,Male,Adults,2029,5.816090909
Uruguay,Male,Children,2025,8.043490909
Uruguay,Male,Children,2026,8.226209091
Uruguay,Male,Children,2027,8.408927273
Uruguay,Male,Children,2028,8.591645455
Uruguay,Male,Children,2029,8.774363636
Uzbekistan,Female,Youth,2025,20.85554545
Uzbekistan,Female,Youth,2026,21.58177273
Uzbekistan,Female,Youth,2027,22.308
Uzbekistan,Female,Youth,2028,23.03422727
Uzbekistan,Female,Youth,2029,23.76045455
Uzbekistan,Female,Adults,2025,5.510854545
Uzbekistan,Female,Adults,2026,5.708618182
Uzbekistan,Female,Adults,2027,5.906381818
Uzbekistan,Female,Adults,2028,6.104145455
Uzbekistan,Female,Adults,2029,6.301909091
Uzbekistan,Female,Children,2025,7.383563636
Uzbekistan,Female,Children,2026,7.600127273
Uzbekistan,Female,Children,2027,7.816690909
Uzbekistan,Female,Children,2028,8.033254545
